Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (b),Delta - CR (%),Other columns - Size (b),Other columns - CR (%)
,,,,10,"[0, 0, 3, 2, 2, 5, 21, 24, 1, 1, 2, 2, 5, 17, 20, 0, 1, 2, 2, 4, 14, 16, 0, 0, 4, 2, 4, 7, 5, 1, 4, 3, 2, 5, 6, 5, 1, 9, 2, 3, 2, 5, 3, 0, 1, 3, 2, 4, 10, 13, 1, 2, 3, 3, 5, 7, 5, 0, 0, 3, 3, 4, 6, 4, 0, 0, 3, 2, 3, 6, 3, 1, 4, 4, 2, 4, 7, 7, 2, 3, 2, 2, 5, 7, 4, 0, 3, 3, 2, 5, 10, 12, 1, 17, 3, 2, 5, 7, 9, 1, 4, 2, 2, 6, 26, 30, 0, 0, 3, 2, 'N', 6, 'N', 0, 0, 3, 2, 'N', 8, 'N', 1, 2, 2, 2, 4, 18, 18, 0, 2, 2, 3, 5, 15, 16, 2, 3, 3, 2, 4, 7, 6, 1, 2, 2, 2, 4, 13, 14, 1, 0, 3, 3, 5, 7, 4, 0, 1, 2, 2, 4, 9, 10, 1, 5, 3, 3, 5, 8, 6, 0, 0, 2, 2, 'N', 10, 'N', 0, 1, 4, 3, 5, 7, 6, 0, 2, 3, 2, 6, 8, 9, 0, 0, 3, 2, 5, 7, 7, 1, 3, 2, 3, 4, 20, 17, 1, 3, 2, 2, 5, 19, 21, 0, 0, 2, 2, 5, 14, 17, 1, 4, 2, 2, 5, 12, 14, 0, 0, 3, 2, 4, 10, 12, 0, 1, 3, 3, 6, 8, 6, 0, 3, 4, 3, 5, 7, 6, 1, 3, 3, 2, 5, 8, 8, 0, 0, 3, 2, 4, 6, 7, 0, 1, 2, 2, 5, 24, 28, 0, 2, 2, 3, 6, 12, 10, 1, 0, 2, 4, 5, 12, 10, 0, 0, 3, 2, 4, 7, 6, 1, 1, 2, 3, 5, 9, 10, 0, 1, 3, 3, 4, 8, 5, 0, 0, 3, 3, 5, 7, 8, 0, 1, 3, 3, 4, 7, 5, 0, 0, 4, 3, 5, 7, 6, 0, 0, 3, 3, 5, 7, 6, 0, 0, 3, 3, 5, 6, 5, 1, 0, 3, 4, 5, 13, 10, 0, 1, 1, 2, 4, 15, 16, 0, 1, 2, 2, 4, 12, 12, 0, 0, 2, 2, 4, 8, 10, 0, 0, 3, 2, 5, 8, 8, 0, 0, 3, 3, 4, 8, 7, 1, 3, 4, 2, 5, 8, 5, 0, 0, 3, 2, 5, 6, 6, 0, 0, 4, 2, 5, 6, 4, 0, 1, 1, 1, 6, 23, 25, 0, 1, 3, 4, 'N', 8, 6, 0, 1, 3, 3, 4, 7, 7, 0, 1, 3, 4, 'N', 7, 7, 0, 2, 2, 4, 4, 8, 7, 0, 0, 4, 4, 5, 10, 7, 0, 0, 3, 4, 6, 8, 6, 1, 1, 3, 3, 5, 8, 6, 0, 0, 3, 3, 4, 6, 6, 0, 0, 3, 3, 4, 7, 7, 0, 0, 3, 3, 4, 7, 7, 0, 0, 3, 3, 4, 7, 7, 0, 2, 4, 3, 5, 11, 10, 0, 0, 1, 2, 4, 12, 13, 1, 0, 1, 2, 4, 9, 9, 0, 0, 3, 2, 5, 7, 5, 0, 1, 4, 3, 6, 7, 6, 0, 0, 4, 2, 5, 6, 4, 0, 1, 4, 2, 5, 7, 4, 0, 0, 1, 1, 5, 22, 22, 0, 0, 3, 4, 5, 8, 8]",5,1.855.115,37.65,25.560,23.6,1.739.878,31.83,2.238.428,28.15,2.141.544,47.88,2.230.608,49.87,2.090.556,42.07,2.403.960,40.31,1.922.445,32.24
,,,,,,10,1.461.005,29.65,13.461,12.43,1.203.795,22.02,1.449.940,18.24,1.873.638,41.89,1.970.930,44.07,1.714.174,34.49,1.992.400,33.41,1.421.760,23.84
,,,,,,25,1.237.182,25.11,5.698,5.26,890.672,16.29,973.812,12.25,1.730.806,38.7,1.835.582,41.04,1.492.035,30.02,1.771.383,29.7,1.149.523,19.28
,,,,,,50,1.204.851,24.46,3.036,2.8,815.558,14.92,835.758,10.51,1.751.940,39.17,1.864.200,41.68,1.468.992,29.56,1.755.162,29.43,1.096.218,18.38
,,,,,,100,1.219.308,24.75,1.632,1.51,796.878,14.58,780.551,9.82,1.814.256,40.57,1.934.000,43.24,1.495.898,30.1,1.789.401,30.01,1.093.906,18.34
,,,,,,200,1.258.381,25.54,900,0.83,807.196,14.77,767.784,9.66,1.898.866,42.46,2.026.094,45.3,1.549.602,31.18,1.850.340,31.03,1.118.320,18.75
,,,,15,"[0, 1, 4, 3, 3, 7, 32, 35, 2, 1, 3, 3, 8, 26, 29, 1, 1, 3, 3, 6, 21, 25, 0, 0, 5, 3, 6, 10, 8, 2, 5, 5, 4, 7, 10, 8, 1, 13, 4, 4, 4, 8, 4, 0, 1, 4, 3, 6, 16, 19, 1, 2, 5, 4, 7, 10, 8, 0, 0, 4, 4, 5, 9, 6, 0, 0, 4, 3, 5, 9, 5, 1, 6, 6, 4, 7, 11, 10, 3, 5, 3, 3, 8, 10, 6, 0, 4, 5, 3, 7, 15, 17, 1, 25, 5, 3, 7, 11, 13, 2, 6, 3, 3, 9, 39, 45, 0, 0, 4, 3, 'N', 10, 'N', 0, 0, 4, 2, 'N', 12, 'N', 1, 3, 3, 4, 6, 27, 26, 0, 3, 3, 4, 7, 22, 24, 3, 4, 5, 3, 6, 10, 9, 1, 4, 3, 4, 7, 19, 20, 1, 1, 4, 4, 7, 10, 6, 1, 2, 4, 4, 6, 14, 15, 2, 8, 5, 5, 7, 11, 8, 0, 0, 3, 3, 'N', 15, 'N', 0, 1, 5, 4, 7, 10, 8, 1, 3, 5, 4, 8, 11, 14, 0, 0, 5, 3, 7, 11, 11, 1, 4, 3, 4, 6, 31, 25, 1, 5, 3, 3, 7, 29, 32, 0, 0, 3, 3, 7, 22, 26, 1, 6, 3, 3, 8, 18, 22, 0, 0, 4, 3, 6, 15, 17, 0, 1, 5, 4, 9, 11, 8, 1, 4, 6, 4, 7, 10, 9, 1, 4, 4, 3, 7, 12, 13, 0, 1, 5, 3, 6, 10, 11, 1, 2, 3, 3, 7, 36, 42, 0, 3, 3, 5, 9, 19, 15, 1, 1, 3, 6, 8, 17, 15, 0, 0, 4, 3, 6, 10, 10, 1, 1, 3, 5, 7, 14, 16, 1, 2, 5, 4, 7, 12, 8, 0, 0, 4, 5, 7, 11, 12, 0, 1, 5, 4, 6, 11, 8, 0, 0, 5, 4, 7, 10, 8, 0, 0, 4, 4, 8, 11, 9, 0, 0, 5, 4, 7, 9, 7, 2, 1, 4, 6, 8, 20, 15, 0, 1, 2, 2, 6, 23, 24, 1, 1, 3, 3, 5, 18, 18, 0, 0, 4, 2, 6, 12, 15, 0, 0, 4, 3, 7, 12, 12, 0, 0, 5, 4, 7, 11, 10, 1, 5, 6, 4, 8, 11, 7, 0, 0, 5, 4, 7, 9, 8, 0, 0, 6, 4, 7, 10, 7, 0, 1, 2, 2, 9, 35, 38, 1, 2, 5, 6, 'N', 12, 9, 1, 1, 5, 4, 6, 10, 10, 1, 1, 5, 5, 'N', 11, 10, 0, 2, 4, 6, 7, 12, 10, 0, 1, 5, 6, 8, 16, 11, 1, 1, 5, 7, 8, 11, 9, 1, 2, 4, 5, 7, 11, 10, 0, 0, 5, 4, 6, 9, 9, 0, 1, 5, 4, 6, 10, 10, 0, 0, 4, 4, 6, 10, 10, 0, 0, 4, 4, 7, 11, 10, 1, 4, 6, 5, 8, 16, 16, 0, 0, 2, 2, 6, 18, 20, 1, 0, 2, 2, 5, 14, 14, 0, 0, 5, 4, 7, 11, 8, 1, 2, 6, 5, 9, 11, 10, 0, 0, 5, 4, 7, 9, 6, 0, 1, 6, 3, 7, 10, 6, 0, 0, 2, 2, 8, 32, 33, 0, 1, 5, 6, 7, 13, 12]",5,1.726.043,35.03,25.560,23.6,1.657.432,30.32,2.141.832,26.94,1.947.336,43.54,2.066.004,46.19,1.959.165,39.42,2.204.025,36.96,1.759.050,29.5
,,,,,,10,1.307.214,26.53,13.461,12.43,1.095.990,20.05,1.324.600,16.66,1.658.774,37.09,1.790.074,40.02,1.570.534,31.6,1.749.664,29.34,1.206.672,20.24
,,,,,,25,1.064.456,21.61,5.698,5.26,755.392,13.82,823.053,10.35,1.499.386,33.52,1.640.800,36.69,1.338.060,26.93,1.503.786,25.22,901.527,15.12
,,,,,,50,1.019.042,20.68,3.036,2.8,663.510,12.14,670.736,8.44,1.503.990,33.63,1.655.505,37.02,1.304.752,26.26,1.471.446,24.68,831.420,13.94
,,,,,,100,1.021.546,20.73,1.632,1.51,631.728,11.56,604.371,7.6,1.549.776,34.65,1.711.392,38.27,1.321.393,26.59,1.489.923,24.99,814.207,13.65
,,,,,,200,1.049.175,21.3,900,0.83,630.933,11.54,582.360,7.32,1.617.856,36.17,1.789.573,40.01,1.364.832,27.46,1.535.100,25.74,823.900,13.82
,,,,20,"[0, 1, 5, 4, 3, 9, 42, 47, 3, 2, 4, 3, 11, 34, 39, 1, 2, 4, 3, 8, 28, 33, 0, 0, 7, 4, 8, 14, 10, 2, 7, 7, 5, 9, 13, 11, 1, 18, 5, 5, 5, 11, 6, 0, 1, 5, 4, 9, 21, 26, 1, 3, 6, 6, 10, 13, 11, 0, 0, 6, 6, 7, 13, 8, 0, 0, 6, 4, 7, 12, 7, 2, 9, 8, 5, 9, 14, 13, 4, 6, 4, 4, 11, 14, 8, 0, 5, 6, 4, 10, 21, 23, 2, 33, 7, 4, 10, 15, 18, 2, 7, 4, 4, 12, 52, 60, 0, 0, 6, 5, 'N', 13, 'N', 0, 0, 6, 3, 'N', 16, 'N', 1, 4, 4, 5, 9, 36, 35, 1, 4, 4, 5, 9, 30, 32, 4, 5, 7, 4, 8, 14, 13, 1, 5, 4, 5, 9, 26, 27, 1, 1, 6, 6, 9, 14, 8, 1, 3, 5, 5, 8, 18, 21, 2, 11, 7, 6, 9, 15, 11, 0, 0, 4, 4, 'N', 20, 'N', 1, 1, 7, 5, 10, 14, 11, 1, 4, 6, 5, 11, 15, 19, 0, 1, 7, 5, 10, 15, 15, 2, 6, 3, 6, 9, 41, 34, 2, 7, 4, 4, 9, 38, 43, 1, 1, 4, 3, 10, 29, 34, 1, 9, 4, 4, 11, 25, 29, 0, 1, 5, 4, 9, 19, 23, 1, 2, 7, 6, 12, 15, 11, 1, 6, 7, 5, 9, 14, 11, 1, 6, 6, 4, 10, 15, 17, 0, 1, 7, 4, 8, 13, 15, 1, 2, 3, 4, 10, 49, 56, 1, 4, 5, 7, 12, 25, 20, 2, 1, 4, 8, 10, 23, 20, 0, 0, 6, 5, 7, 13, 13, 1, 2, 5, 7, 9, 18, 21, 1, 2, 7, 5, 9, 16, 11, 0, 0, 5, 7, 10, 15, 15, 0, 1, 7, 6, 8, 14, 10, 0, 0, 7, 5, 10, 14, 11, 0, 0, 6, 6, 11, 14, 12, 0, 0, 6, 5, 10, 13, 10, 3, 1, 5, 8, 11, 27, 20, 0, 1, 3, 3, 8, 30, 33, 1, 1, 3, 4, 7, 24, 24, 0, 1, 5, 3, 8, 16, 20, 0, 0, 6, 4, 9, 15, 16, 0, 0, 6, 6, 9, 15, 13, 2, 6, 7, 5, 11, 15, 10, 0, 0, 7, 5, 9, 12, 11, 0, 1, 7, 5, 10, 13, 9, 0, 1, 3, 3, 12, 47, 50, 1, 2, 6, 9, 'N', 16, 12, 1, 1, 7, 6, 7, 13, 14, 1, 2, 7, 7, 'N', 15, 13, 1, 3, 5, 7, 9, 16, 14, 0, 1, 7, 8, 10, 21, 15, 1, 1, 6, 9, 11, 15, 12, 2, 3, 6, 6, 9, 15, 13, 1, 0, 7, 5, 8, 12, 11, 0, 1, 7, 6, 8, 13, 14, 0, 0, 5, 6, 8, 13, 13, 0, 1, 6, 5, 9, 15, 14, 1, 5, 9, 6, 10, 21, 21, 0, 0, 3, 3, 8, 25, 26, 1, 1, 3, 3, 7, 18, 19, 0, 0, 6, 5, 9, 15, 11, 1, 2, 8, 6, 12, 15, 13, 0, 0, 7, 5, 9, 13, 8, 0, 1, 8, 5, 9, 13, 8, 0, 0, 3, 2, 11, 43, 44, 0, 1, 7, 8, 9, 17, 17]",5,1.633.583,33.16,25.560,23.6,1.615.614,29.56,2.069.214,26.02,1.794.516,40.12,1.938.720,43.35,1.839.409,37.01,2.073.255,34.77,1.664.430,27.91
,,,,,,10,1.195.398,24.26,13.461,12.43,1.041.150,19.05,1.230.360,15.47,1.484.873,33.2,1.647.815,36.84,1.436.512,28.91,1.587.984,26.63,1.073.088,18.0
,,,,,,25,938.096,19.04,5.698,5.26,687.088,12.57,709.128,8.92,1.311.758,29.33,1.487.430,33.26,1.194.405,24.04,1.320.713,22.15,740.605,12.42
,,,,,,50,882.873,17.92,3.036,2.8,586.670,10.73,545.380,6.86,1.302.960,29.13,1.491.180,33.34,1.151.520,23.17,1.276.416,21.4,657.882,11.03
,,,,,,100,876.513,17.79,1.632,1.51,547.812,10.02,470.120,5.91,1.335.344,29.86,1.536.112,34.35,1.158.584,23.31,1.283.982,21.53,630.572,10.57
,,,,,,200,895.693,18.18,900,0.83,541.063,9.9,440.928,5.55,1.390.022,31.08,1.603.338,35.85,1.192.446,24.0,1.318.320,22.11,630.580,10.57
,,,,30,"[0, 1, 8, 5, 5, 14, 64, 71, 4, 2, 6, 5, 16, 51, 59, 1, 3, 6, 5, 12, 41, 49, 0, 1, 11, 6, 12, 20, 16, 3, 11, 10, 7, 14, 19, 16, 2, 27, 7, 8, 7, 16, 8, 0, 2, 8, 6, 13, 31, 39, 2, 5, 9, 9, 15, 20, 16, 0, 0, 9, 9, 11, 19, 12, 0, 0, 9, 5, 10, 19, 10, 2, 13, 12, 7, 13, 21, 20, 6, 9, 6, 6, 16, 20, 12, 1, 8, 9, 6, 15, 31, 35, 3, 50, 10, 6, 15, 22, 27, 3, 11, 6, 6, 19, 78, 90, 0, 0, 9, 7, 'N', 19, 'N', 0, 0, 9, 5, 'N', 24, 'N', 2, 6, 6, 7, 13, 53, 53, 1, 7, 6, 8, 14, 45, 48, 6, 8, 10, 6, 11, 20, 19, 2, 7, 7, 7, 13, 39, 41, 2, 1, 9, 8, 14, 20, 13, 1, 4, 7, 7, 13, 27, 31, 3, 16, 10, 9, 14, 23, 17, 0, 0, 6, 6, 'N', 30, 'N', 1, 2, 11, 8, 15, 20, 17, 1, 6, 9, 7, 17, 23, 28, 0, 1, 10, 7, 14, 22, 22, 3, 9, 5, 8, 13, 61, 51, 3, 10, 5, 6, 14, 58, 64, 1, 1, 6, 5, 15, 43, 51, 2, 13, 6, 7, 16, 37, 43, 0, 1, 8, 6, 13, 29, 35, 1, 3, 10, 9, 17, 23, 17, 1, 9, 11, 8, 14, 21, 17, 2, 9, 9, 6, 15, 23, 25, 1, 1, 10, 7, 12, 19, 22, 1, 3, 5, 5, 15, 73, 84, 1, 6, 7, 10, 18, 37, 31, 3, 1, 7, 12, 15, 35, 30, 1, 0, 9, 7, 11, 20, 19, 2, 2, 7, 10, 14, 27, 31, 1, 3, 10, 8, 13, 24, 16, 0, 1, 8, 10, 15, 22, 23, 0, 2, 10, 9, 12, 21, 16, 1, 1, 11, 8, 15, 21, 17, 0, 1, 9, 9, 16, 21, 18, 0, 1, 9, 8, 15, 19, 14, 4, 1, 8, 11, 16, 40, 30, 1, 2, 4, 5, 12, 45, 49, 1, 2, 5, 5, 11, 35, 36, 0, 1, 7, 5, 12, 24, 30, 0, 1, 9, 6, 14, 23, 23, 0, 1, 10, 9, 13, 23, 20, 3, 10, 11, 7, 16, 23, 15, 0, 1, 10, 7, 14, 19, 17, 1, 1, 11, 7, 15, 19, 13, 1, 2, 4, 4, 18, 70, 75, 1, 3, 10, 13, 'N', 24, 19, 1, 2, 10, 8, 11, 20, 21, 1, 3, 10, 11, 'N', 22, 20, 1, 5, 7, 11, 13, 23, 20, 0, 1, 11, 12, 15, 31, 22, 1, 1, 9, 13, 17, 23, 18, 2, 4, 9, 9, 14, 23, 19, 1, 1, 10, 8, 12, 17, 17, 1, 1, 10, 9, 12, 20, 20, 0, 0, 8, 8, 13, 20, 20, 0, 1, 9, 8, 13, 22, 20, 1, 7, 13, 10, 15, 32, 31, 1, 0, 4, 5, 13, 37, 39, 2, 1, 4, 5, 11, 27, 28, 0, 1, 9, 7, 14, 22, 16, 1, 3, 12, 9, 18, 22, 19, 0, 0, 11, 7, 14, 19, 12, 0, 2, 11, 7, 14, 20, 13, 0, 1, 4, 4, 16, 65, 66, 1, 1, 10, 11, 14, 25, 25]",5,1.501.417,30.47,25.560,23.6,1.528.268,27.96,1.959.090,24.64,1.583.988,35.42,1.722.348,38.51,1.662.921,33.46,1.901.235,31.88,1.579.980,26.5
,,,,,,10,1.031.115,20.93,13.461,12.43,927.255,16.96,1.088.520,13.69,1.232.842,27.57,1.396.902,31.23,1.230.236,24.76,1.367.456,22.93,944.304,15.84
,,,,,,25,750.320,15.23,5.698,5.26,546.896,10.0,538.545,6.77,1.037.946,23.21,1.215.942,27.19,972.420,19.57,1.066.223,17.88,570.945,9.57
,,,,,,50,679.469,13.79,3.036,2.8,429.964,7.87,358.116,4.5,1.009.590,22.57,1.200.255,26.84,914.736,18.41,1.002.582,16.81,469.530,7.87
,,,,,,100,659.629,13.39,1.632,1.51,377.676,6.91,269.974,3.4,1.022.416,22.86,1.225.792,27.41,907.001,18.25,994.555,16.68,430.046,7.21
,,,,,,200,666.087,13.52,900,0.83,359.594,6.58,229.992,2.89,1.057.536,23.65,1.273.623,28.48,926.064,18.64,1.013.640,17.0,419.400,7.03
,,,CoderCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'N', 0, 'N', 0, 0, 0, 0, 'N', 0, 'N', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'N', 0, 'N', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'N', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'N', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,2.573.665,52.24,42.600,39.33,2.429.784,44.45,3.494.233,43.95,2.656.092,59.39,2.659.668,59.47,2.459.496,49.49,3.398.940,57.0,3.400.560,57.03
,,,,,,10,2.255.682,45.78,24.465,22.59,1.946.145,35.6,2.862.580,36.0,2.432.742,54.39,2.436.616,54.48,2.112.390,42.51,3.089.504,51.81,3.093.072,51.87
,,,,,,25,2.092.879,42.48,10.956,10.12,1.681.648,30.76,2.526.300,31.77,2.332.932,52.16,2.337.104,52.26,1.918.695,38.61,2.941.289,49.32,2.946.168,49.41
,,,,,,50,2.115.028,42.93,5.980,5.52,1.659.370,30.36,2.490.752,31.33,2.397.075,53.6,2.401.545,53.7,1.924.096,38.72,2.993.940,50.21,2.999.520,50.3
,,,,,,100,2.182.257,44.29,3.264,3.01,1.693.116,30.97,2.524.756,31.75,2.502.400,55.95,2.507.168,56.06,1.979.446,39.83,3.097.000,51.93,3.102.966,52.03
,,,,,,200,2.273.021,46.14,1.800,1.66,1.754.289,32.09,2.593.560,32.62,2.630.019,58.8,2.635.085,58.92,2.061.594,41.49,3.226.760,54.11,3.233.120,54.22
,,,,1,"[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 3, 3, 0, 0, 0, 0, 'N', 1, 'N', 0, 0, 0, 0, 'N', 1, 'N', 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 'N', 1, 'N', 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 3, 0, 0, 0, 0, 'N', 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 'N', 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 1, 1]",5,2.542.229,51.6,42.600,39.33,2.429.784,44.45,3.469.324,43.63,2.656.092,59.39,2.659.668,59.47,2.455.609,49.41,3.358.095,56.31,3.218.715,53.98
,,,,,,10,2.221.238,45.08,24.465,22.59,1.946.145,35.6,2.829.520,35.59,2.432.742,54.39,2.436.616,54.48,2.108.204,42.42,3.045.904,51.08,2.898.368,48.6
,,,,,,25,2.055.671,41.72,10.956,10.12,1.681.648,30.76,2.486.421,31.27,2.332.932,52.16,2.337.104,52.26,1.914.210,38.52,2.894.930,48.55,2.739.227,45.94
,,,,,,50,2.075.479,42.13,5.980,5.52,1.659.370,30.36,2.447.346,30.78,2.397.075,53.6,2.401.545,53.7,1.919.312,38.62,2.944.854,49.38,2.780.406,46.63
,,,,,,100,2.140.505,43.45,3.264,3.01,1.693.116,30.97,2.478.917,31.18,2.502.400,55.95,2.507.168,56.06,1.974.363,39.73,3.045.187,51.07,2.871.679,48.16
,,,,,,200,2.229.120,45.24,1.800,1.66,1.754.289,32.09,2.545.728,32.02,2.630.019,58.8,2.635.085,58.92,2.056.212,41.38,3.172.220,53.2,2.989.660,50.13
